,N2O,CO2,DO,NH_4,NO3,Qair_meas
2012-08-26 10:59:00,22.2921,28406.0,3.226273,3.940972,3.1655092,7574.2183
2012-08-26 11:00:00,22.0144,28394.0,3.1944444,3.929398,3.1684027,7439.0186
2012-08-26 11:01:00,21.764,28377.3,3.1973379,3.935185,3.1712961,7398.5093
2012-08-26 11:02:00,21.3232,28363.2,3.1510415,3.929398,3.1741898,7361.0386
2012-08-26 11:03:00,21.0106,28341.7,3.1278934,3.935185,3.1770833,7385.85
2012-08-26 11:04:00,20.3226,28272.8,3.0873842,3.929398,3.1828701,7351.924
2012-08-26 11:05:00,19.9158,28208.9,3.0266204,3.8483796,3.1828701,7296.2236
2012-08-26 11:06:00,19.4742,28171.9,3.004919,3.8425925,3.1828701,7370.659
2012-08-26 11:07:00,18.893,28118.4,2.9832175,3.8483796,3.1828701,7401.0415
2012-08-26 11:08:00,18.4287,28085.1,2.9976852,3.8425925,3.1828701,7356.9873
2012-08-26 11:09:00,18.0982,28080.3,2.9542823,3.833912,3.0381944,7312.9336
2012-08-26 11:10:00,17.6143,28041.4,2.9571757,3.8252313,2.957176,7387.3696
2012-08-26 11:11:00,17.34,28007.5,2.9774303,3.828125,2.8761573,7305.3384
2012-08-26 11:12:00,16.9679,27993.1,2.9282405,3.8310184,2.7951388,7441.551
2012-08-26 11:13:00,16.6276,27966.6,2.925347,3.8001542,2.7141204,7368.634
2012-08-26 11:14:00,16.3413,27936.8,2.8993053,3.76929,2.690972,7334.7075
2012-08-26 11:15:00,15.9195,27897.1,2.8790507,3.7384257,2.620081,7475.477
2012-08-26 11:16:00,15.7019,27831.7,2.9282405,3.7364967,2.5491896,7434.4614
2012-08-26 11:17:00,15.3064,27753.1,2.9224536,3.7345679,2.4782984,7440.0312
2012-08-26 11:18:00,14.9444,27675.3,3.0266204,3.7326388,2.4074073,7513.961
2012-08-26 11:19:00,14.5599,27631.7,3.0497684,3.7181711,2.4074073,7472.439
2012-08-26 11:20:00,14.3344,27626.0,3.0295138,3.7037036,2.4074073,7487.63
2012-08-26 11:21:00,14.0484,27613.9,3.1394675,3.706597,2.4074073,7503.8335
2012-08-26 11:22:00,13.8775,27597.6,3.0844905,3.7094905,2.4074073,7552.951
2012-08-26 11:23:00,13.6371,27569.2,3.0873842,3.7037036,2.3726852,7526.62
2012-08-26 11:24:00,13.348,27527.7,3.1221063,3.7094905,2.3726852,7385.85
2012-08-26 11:25:00,13.1612,27484.2,3.208912,3.6400461,2.3726852,7460.286
2012-08-26 11:26:00,12.8924,27447.6,3.1510415,3.6458333,2.3726852,7482.06
2012-08-26 11:27:00,12.6516,27421.0,3.1655092,3.6429396,2.3726852,7482.5664
2012-08-26 11:28:00,12.4411,27377.4,3.1452546,3.6400461,2.5810184,7444.0825
2012-08-26 11:29:00,12.3007,27345.3,3.142361,3.616898,2.5810184,7477.5024
2012-08-26 11:30:00,12.1377,27353.7,3.1278934,3.59375,2.5810184,7529.152
2012-08-26 11:31:00,11.9067,27340.5,3.1568286,3.595679,2.5810184,7487.1235
2012-08-26 11:32:00,11.7404,27303.5,3.1510415,3.5976079,2.5810184,7470.4136
2012-08-26 11:33:00,11.5731,27242.4,3.0497684,3.599537,2.5752313,7492.6934
2012-08-26 11:34:00,11.4771,27173.0,3.0729165,3.59375,2.576678,7501.808
2012-08-26 11:35:00,11.2622,27141.4,3.0353007,3.5011573,2.578125,8029.4414
2012-08-26 11:36:00,11.1634,27130.5,2.9774303,3.5069444,2.5795717,8057.798
2012-08-26 11:37:00,11.1079,27136.4,3.3738425,3.5011573,2.5810184,8107.4214
2012-08-26 11:38:00,11.0556,27124.9,3.6429398,3.5069444,2.4074073,8081.5967
2012-08-26 11:39:00,10.9334,27087.4,3.778935,3.4780092,2.4074073,8118.055
2012-08-26 11:40:00,10.7839,27057.6,3.8194444,3.449074,2.4074073,7673.9727
2012-08-26 11:41:00,10.6269,27010.8,3.7934027,3.447145,2.4074073,7659.7944
2012-08-26 11:42:00,10.4985,26959.7,3.5561342,3.445216,2.4074073,7683.087
2012-08-26 11:43:00,10.3303,26950.8,3.359375,3.443287,2.34375,7640.046
2012-08-26 11:44:00,10.197,26955.9,3.2233796,3.3912034,2.34375,7587.384
2012-08-26 11:45:00,10.0673,26963.8,3.1684027,3.3391201,2.34375,7567.1294
2012-08-26 11:46:00,9.87281,26969.4,3.2002313,3.3449073,2.34375,7545.3555
2012-08-26 11:47:00,9.87427,26965.4,3.4751155,3.3506944,2.34375,7612.702
2012-08-26 11:48:00,9.8475,26942.6,3.5879629,3.3391201,2.5578704,7597.511
2012-08-26 11:49:00,9.8261,26891.3,3.5416665,3.3072915,2.5578704,7578.776
2012-08-26 11:50:00,9.86596,26832.4,3.605324,3.2754629,2.5578704,7896.7734
2012-08-26 11:51:00,9.80648,26782.6,3.7962961,3.2696757,2.5578704,8018.3013
2012-08-26 11:52:00,9.80736,26732.1,3.8744211,3.2716048,2.5578704,7984.3745
2012-08-26 11:53:00,9.62929,26698.0,3.9033563,3.2735338,2.829861,7967.158
2012-08-26 11:54:00,9.42103,26665.2,3.8831017,3.2754629,2.829861,8006.1484
2012-08-26 11:55:00,9.42255,26653.3,3.9033563,3.1770833,2.829861,8018.8076
2012-08-26 11:56:00,9.30686,26640.0,3.940972,3.1799767,2.829861,8009.1865
2012-08-26 11:57:00,9.12652,26633.1,3.9510994,3.1828701,2.829861,8031.973
2012-08-26 11:58:00,9.12557,26637.4,3.9612267,3.1770833,2.974537,8036.5303
2012-08-26 11:59:00,9.08242,26614.5,3.990162,3.1828701,2.974537,8089.6987
2012-08-26 12:00:00,8.97907,26549.9,3.9785879,3.1192129,2.974537,8081.0903
2012-08-26 12:01:00,8.95727,26508.1,4.0422454,3.1134257,2.974537,8046.1514
2012-08-26 12:02:00,8.92281,26474.2,4.0711803,3.1076388,2.974537,8124.6377
2012-08-26 12:03:00,8.81702,26445.2,4.0422454,3.1134257,3.148148,8054.253
2012-08-26 12:04:00,8.9028,26431.1,4.039352,3.1192129,3.148148,8191.9844
2012-08-26 12:05:00,8.85094,26424.7,4.097222,2.974537,3.148148,8291.232
2012-08-26 12:06:00,8.87343,26394.9,4.079861,2.9759836,3.148148,8206.163
2012-08-26 12:07:00,8.86393,26360.7,4.16956,2.9774303,3.148148,8187.4272
2012-08-26 12:08:00,8.76309,26300.3,4.224537,2.9788773,3.159722,8264.901
2012-08-26 12:09:00,8.78681,26243.5,4.195602,2.980324,3.159722,8243.128
2012-08-26 12:10:00,8.769,26197.4,4.201389,2.8993053,3.159722,8152.9946
2012-08-26 12:11:00,8.72627,26121.4,4.163773,2.8935184,3.159722,8166.6665
2012-08-26 12:12:00,8.78325,26081.5,4.1898146,2.890625,3.159722,8133.7524
2012-08-26 12:13:00,8.70595,26069.5,4.2158566,2.8877313,3.148148,8210.72
2012-08-26 12:14:00,8.84695,26072.7,4.1666665,2.835648,3.148148,8184.389
2012-08-26 12:15:00,8.70072,26075.1,4.1724534,2.7835648,3.148148,8250.723
2012-08-26 12:16:00,8.69503,26067.5,4.1840277,2.7777777,3.148148,8205.15
2012-08-26 12:17:00,8.65378,26053.2,4.2216434,2.7835648,3.148148,8259.331
2012-08-26 12:18:00,8.72387,26001.4,4.2447915,2.7777777,2.9456017,8215.277
2012-08-26 12:19:00,8.64743,25977.6,4.2505784,2.7835648,2.9456017,8278.066
2012-08-26 12:20:00,8.65077,25974.3,4.259259,2.7025461,2.9456017,8190.9717
2012-08-26 12:21:00,8.70956,25977.1,4.3836803,2.7010994,2.9456017,8164.6406
2012-08-26 12:22:00,8.70967,25945.6,4.3605323,2.6996527,2.9456017,8236.038
2012-08-26 12:23:00,8.67792,25871.6,4.3692126,2.698206,3.2175925,8225.404
2012-08-26 12:24:00,8.5496,25826.7,4.429977,2.6967592,3.2175925,8165.147
2012-08-26 12:25:00,8.57605,25789.2,4.4184027,2.6273148,3.2175925,8145.399
2012-08-26 12:26:00,8.54737,25774.8,4.4473376,2.6215277,3.2175925,8203.125
2012-08-26 12:27:00,8.65471,25741.6,4.429977,2.6157405,3.2175925,8156.0327
2012-08-26 12:28:00,8.51576,25714.4,4.409722,2.5848763,3.304398,8174.768
2012-08-26 12:29:00,8.48198,25717.9,4.380787,2.5540123,3.302469,8229.456
2012-08-26 12:30:00,8.48755,25708.4,4.4010415,2.523148,3.30054,8189.959
2012-08-26 12:31:00,8.43324,25692.9,4.375,2.5289352,3.298611,8235.532
2012-08-26 12:32:00,8.52863,25684.4,4.453125,2.523148,3.304398,8150.4624
2012-08-26 12:33:00,8.57989,25669.6,4.487847,2.486497,3.454861,8140.842
2012-08-26 12:34:00,8.59505,25642.1,4.5630784,2.4498456,3.454861,8145.399
2012-08-26 12:35:00,8.68972,25590.7,4.505208,2.4131944,3.454861,8187.9336
2012-08-26 12:36:00,8.63733,25562.4,4.476273,2.4074073,3.454861,8180.8447
2012-08-26 12:37:00,8.6071,25554.6,4.487847,2.4131944,3.454861,8250.723
2012-08-26 12:38:00,8.72587,25487.8,4.505208,2.3823302,3.292824,8186.4146
2012-08-26 12:39:00,8.61559,25488.2,4.592014,2.351466,3.28125,8146.918
2012-08-26 12:40:00,8.55516,25446.1,4.542824,2.3206017,3.287037,8206.163
2012-08-26 12:41:00,8.46642,25425.3,4.4328704,2.3263888,3.292824,8199.073
2012-08-26 12:42:00,8.53832,25422.9,4.3692126,2.3206017,3.287037,8349.971
2012-08-26 12:43:00,8.55487,25403.0,4.4618053,2.3263888,3.28125,8445.167
2012-08-26 12:44:00,8.50499,24766.6,4.5891204,2.3206017,3.28125,8222.873
2012-08-26 12:45:00,8.42591,24876.5,4.704861,2.210648,3.28125,8190.4653
2012-08-26 12:46:00,8.44907,25072.5,4.693287,2.222222,3.28125,8123.1187
2012-08-26 12:47:00,8.53639,25166.2,4.703414,2.210648,3.28125,8196.542
2012-08-26 12:48:00,8.48835,25214.8,4.7135415,2.216435,3.2754629,8163.628
2012-08-26 12:49:00,8.445,25219.8,4.716435,2.222222,3.2754629,8082.103
2012-08-26 12:50:00,8.45383,25196.0,4.6846066,2.1469908,3.2754629,8072.4824
2012-08-26 12:51:00,8.38075,24652.0,4.693287,2.1484375,3.2754629,8049.696
2012-08-26 12:52:00,7.59762,20076.3,4.7019672,2.1498842,3.2754629,8062.355
2012-08-26 12:53:00,6.96461,17578.9,4.7135415,2.151331,3.5706017,8101.345
2012-08-26 12:54:00,6.99619,18314.3,4.7453704,2.1527777,3.5648148,8003.1104
2012-08-26 12:55:00,7.17449,18836.8,4.6846066,2.0601852,3.5667439,6016.637
2012-08-26 12:56:00,6.63794,15809.1,4.5891204,2.0630786,3.5686727,6669.343
2012-08-26 12:57:00,6.67557,17384.4,4.470486,2.065972,3.5706017,7134.1865
2012-08-26 12:58:00,7.17988,20381.5,4.2939816,2.0630786,3.8310184,7273.437
2012-08-26 12:59:00,7.59758,22152.1,4.2679396,2.0601852,3.8290894,7471.9326
2012-08-26 13:00:00,7.83334,23170.7,4.337384,1.9965277,3.8271604,7766.131
2012-08-26 13:01:00,8.0246,23730.1,4.412616,2.0023148,3.8252313,7757.0166
2012-08-26 13:02:00,8.08866,24018.1,4.487847,1.9965277,3.8310184,7767.1436
2012-08-26 13:03:00,8.15936,24196.0,4.470486,1.9907407,4.1608796,7698.278
2012-08-26 13:04:00,8.1703,24306.9,4.505208,1.9965277,4.1608796,7717.52
2012-08-26 13:05:00,8.09595,24385.5,4.4618053,1.9097222,4.1608796,7562.572
2012-08-26 13:06:00,8.11196,24439.7,4.542824,1.9039351,4.1608796,7544.343
2012-08-26 13:07:00,7.99614,24475.0,4.568866,1.9097222,4.1608796,7582.8267
2012-08-26 13:08:00,7.98836,24501.0,4.577546,1.9068286,4.1435184,7585.3584
2012-08-26 13:09:00,8.10038,24515.2,4.600694,1.9039351,4.1435184,7404.0796
2012-08-26 13:10:00,8.01634,24532.3,4.548611,1.8518518,4.1435184,7309.389
2012-08-26 13:11:00,7.98407,24549.8,4.53125,1.8518518,4.1435184,7285.0835
2012-08-26 13:12:00,7.93756,24568.7,4.5341434,1.8518518,4.1435184,7238.498
2012-08-26 13:13:00,8.03099,24586.3,4.571759,1.8518518,4.1377316,7147.352
2012-08-26 13:14:00,7.92192,24585.3,4.53125,1.8518518,4.1377316,7184.823
2012-08-26 13:15:00,7.94763,24575.9,4.560185,1.7766203,4.1377316,7042.028
2012-08-26 13:16:00,7.84109,24559.7,4.5109954,1.7881944,4.1377316,6985.315
2012-08-26 13:17:00,7.86977,24539.7,4.4473376,1.7824073,4.1377316,6954.933
2012-08-26 13:18:00,7.8686,24509.2,4.505208,1.7766203,4.0162034,6863.281
2012-08-26 13:19:00,7.90959,24500.0,4.5023146,1.7881944,4.0181327,6683.0146
2012-08-26 13:20:00,7.75516,24508.2,4.4010415,1.7129629,4.0200615,6632.378
2012-08-26 13:21:00,7.69708,24530.1,4.3113422,1.7144096,4.021991,6560.474
2012-08-26 13:22:00,7.77032,24544.1,4.3402777,1.7158564,4.0162034,6545.7896
2012-08-26 13:23:00,7.75454,24570.4,4.3287034,1.7173033,4.1666665,6457.682
2012-08-26 13:24:00,7.63646,24595.8,4.2505784,1.71875,4.1666665,6490.0894
2012-08-26 13:25:00,7.63106,24620.1,4.2679396,1.6493055,4.1666665,6341.724
2012-08-26 13:26:00,7.63153,24645.0,4.2939816,1.6550926,4.1666665,6281.973
2012-08-26 13:27:00,7.59998,24654.5,4.296875,1.6531636,4.1666665,6278.4287
2012-08-26 13:28:00,7.4821,24669.7,4.3229165,1.6512345,4.21875,6366.03
2012-08-26 13:29:00,7.56001,24690.7,4.270833,1.6493055,4.21875,6168.5474
2012-08-26 13:30:00,7.53822,24711.4,4.1493053,1.5914351,4.21875,6030.816
2012-08-26 13:31:00,7.40433,24723.0,4.157986,1.5856481,4.21875,6001.4463
2012-08-26 13:32:00,7.51936,24736.0,4.091435,1.5711805,4.21875,5934.0996
2012-08-26 13:33:00,7.48838,24734.8,3.9380786,1.5567129,4.3113422,5905.237
2012-08-26 13:34:00,7.4446,24733.5,3.8657405,1.5422453,4.3113422,5845.486
2012-08-26 13:35:00,7.37821,24738.5,3.6747684,1.5277777,4.3113422,5809.0273
2012-08-26 13:36:00,7.3419,24740.6,3.5792823,1.5277777,4.3113422,5842.954
2012-08-26 13:37:00,7.27176,24739.1,3.5040507,1.5277777,4.3113422,5724.9707
2012-08-26 13:38:00,7.19425,24745.2,3.454861,1.5277777,4.1377316,5702.691
2012-08-26 13:39:00,7.00197,24761.3,3.3854165,1.5277777,4.1377316,5691.0444
2012-08-26 13:40:00,7.01373,24759.4,3.4346063,1.5046296,4.1377316,5717.3755
2012-08-26 13:41:00,7.06875,24754.6,3.3912036,1.5027006,4.1377316,5635.344
2012-08-26 13:42:00,6.89503,24766.3,3.4288194,1.5007716,4.1377316,5624.7104
2012-08-26 13:43:00,6.81405,24788.9,3.4577546,1.4988426,4.108796,5624.204
2012-08-26 13:44:00,6.7028,24797.8,3.370949,1.490162,4.108796,5614.0767
2012-08-26 13:45:00,6.67675,24799.5,3.3564813,1.4814814,4.108796,5606.988
2012-08-26 13:46:00,6.71256,24805.5,3.3535879,1.4699074,4.108796,5598.8857
2012-08-26 13:47:00,6.61394,24818.6,3.3275461,1.4814814,4.108796,5608.507
2012-08-26 13:48:00,6.48038,24849.4,3.3738425,1.4699074,4.0335646,5609.5195
2012-08-26 13:49:00,6.36741,24891.7,3.2407405,1.4756944,4.0335646,5542.679
2012-08-26 13:50:00,6.36327,24913.6,3.3420138,1.4872684,4.0335646,5576.099
2012-08-26 13:51:00,6.34778,24937.7,3.3304398,1.4814814,4.0335646,5595.8477
2012-08-26 13:52:00,6.28306,24976.7,3.315972,1.4756944,4.0335646,5601.924
2012-08-26 13:53:00,6.25524,25006.8,3.2899303,1.4699074,4.131944,5574.58
2012-08-26 13:54:00,6.17732,25026.3,3.2667823,1.4641203,4.1290507,5618.634
2012-08-26 13:55:00,6.10656,25037.9,3.304398,1.4583333,4.1261573,5598.3794
2012-08-26 13:56:00,6.05262,25051.6,3.3101852,1.4621913,4.123264,5585.214
2012-08-26 13:57:00,5.96538,25065.0,3.3188655,1.4660493,4.1203704,5593.8223
2012-08-26 13:58:00,5.85847,25071.4,3.3680553,1.4699074,4.1203704,5609.5195
2012-08-26 13:59:00,5.78834,25077.8,3.4201388,1.4756944,4.1203704,5638.8887
2012-08-26 14:00:00,5.7648,25087.7,3.3333333,1.4525462,4.1203704,5619.6465
2012-08-26 14:01:00,5.74688,25089.5,3.3854165,1.4525462,4.1203704,5604.4556
2012-08-26 14:02:00,5.77529,25088.8,3.3275461,1.4525462,4.1203704,5630.7866
2012-08-26 14:03:00,5.66761,25069.6,3.3420138,1.4525462,4.265046,5593.8223
2012-08-26 14:04:00,5.71457,25038.3,3.2407405,1.4525462,4.265046,5706.2354
2012-08-26 14:05:00,5.63902,25019.4,3.298611,1.4409722,4.265046,5697.1206
2012-08-26 14:06:00,5.60446,24995.4,3.4172451,1.4293981,4.265046,5697.627
2012-08-26 14:07:00,5.6107,24973.5,3.359375,1.4467592,4.265046,5673.3213
2012-08-26 14:08:00,5.59522,24955.3,3.4317129,1.4409722,4.2824073,5688.5127
2012-08-26 14:09:00,5.55802,24945.9,3.3854165,1.4467592,4.2824073,5753.8335
2012-08-26 14:10:00,5.47317,24935.3,3.3998842,1.4293981,4.2824073,5686.993
2012-08-26 14:11:00,5.48839,24927.4,3.3622684,1.427469,4.2824073,5695.6016
2012-08-26 14:12:00,5.4786,24919.6,3.4027777,1.4255401,4.2824073,5696.6143
2012-08-26 14:13:00,5.40447,24901.8,3.4317129,1.423611,4.427083,5720.4136
2012-08-26 14:14:00,5.40726,24882.1,3.454861,1.4293981,4.427083,5803.4575
2012-08-26 14:15:00,5.50456,24862.1,3.4172451,1.3888888,4.427083,5791.3047
2012-08-26 14:16:00,5.39533,24850.4,3.4027777,1.3859954,4.427083,5777.1265
2012-08-26 14:17:00,5.33827,24842.6,3.521412,1.3831018,4.427083,5781.1772
2012-08-26 14:18:00,5.38325,24841.4,3.5561342,1.3859954,4.490741,5857.1323
2012-08-26 14:19:00,5.42842,24849.6,3.4780092,1.3888888,4.490741,5790.7983
2012-08-26 14:20:00,5.34515,24858.8,3.4895833,1.3657407,4.490741,5782.19
2012-08-26 14:21:00,5.37189,24850.5,3.5127313,1.3657407,4.490741,5784.216
2012-08-26 14:22:00,5.31141,24839.4,3.515625,1.3657407,4.490741,5769.0244
2012-08-26 14:23:00,5.21256,24829.4,3.5185184,1.3657407,4.583333,5768.518
2012-08-26 14:24:00,5.28542,24811.2,3.460648,1.3657407,4.583333,5787.254
2012-08-26 14:25:00,5.32359,24796.4,3.6140046,1.3541666,4.583333,5774.5947
2012-08-26 14:26:00,5.37565,24793.3,3.6718748,1.3425926,4.583333,5750.289
2012-08-26 14:27:00,5.38662,24799.1,3.5619211,1.3464506,4.583333,5854.094
2012-08-26 14:28:00,5.28808,24805.0,3.54456,1.3503087,4.508102,5720.92
2012-08-26 14:29:00,5.33026,24821.3,3.6429398,1.3541666,4.508102,5756.365
2012-08-26 14:30:00,5.28388,24835.2,3.5648148,1.3078703,4.508102,5866.2466
2012-08-26 14:31:00,5.3415,24836.9,3.605324,1.3020833,4.508102,6162.4707
2012-08-26 14:32:00,5.24478,24828.5,3.5561342,1.3078703,4.508102,5903.718
2012-08-26 14:33:00,5.28163,24794.3,3.6603007,1.3049767,4.508102,5852.0684
2012-08-26 14:34:00,5.19552,24757.9,3.7326388,1.3020833,4.508102,5777.1265
2012-08-26 14:35:00,5.27685,24740.2,3.7037036,1.25,4.508102,5838.3965
2012-08-26 14:36:00,5.22005,24719.6,3.6805553,1.2471064,4.508102,5831.3076
2012-08-26 14:37:00,5.30153,24697.5,3.7152777,1.2442129,4.508102,5722.439
2012-08-26 14:38:00,5.22646,24679.4,3.6458333,1.25,4.392361,5699.6523
2012-08-26 14:39:00,5.25126,24672.8,3.5734951,1.255787,4.392361,5747.251
2012-08-26 14:40:00,5.21125,24674.6,3.6313655,1.2268518,4.392361,5713.324
2012-08-26 14:41:00,5.3264,24664.8,3.59375,1.2384259,4.392361,5692.5635
2012-08-26 14:42:00,5.18377,24640.1,3.6487267,1.225405,4.392361,5759.91
2012-08-26 14:43:00,5.16704,24624.4,3.6574073,1.2123842,4.3692126,5733.579
2012-08-26 14:44:00,5.18253,24630.7,3.6718748,1.1993635,4.3692126,5703.7036
2012-08-26 14:45:00,5.2374,24627.1,3.7094905,1.1863426,4.3692126,5746.2383
2012-08-26 14:46:00,5.21614,24620.4,3.6877892,1.1805555,4.3692126,5686.993
2012-08-26 14:47:00,5.26923,24624.6,3.6660879,1.1863426,4.3692126,5680.917
2012-08-26 14:48:00,5.19459,24619.1,3.7442129,1.1766975,4.3113422,5747.251
2012-08-26 14:49:00,5.1608,24609.6,3.7586803,1.1670525,4.3113422,5650.029
2012-08-26 14:50:00,5.24349,24601.0,3.706597,1.1574074,4.3113422,5623.6978
2012-08-26 14:51:00,5.25752,24598.4,3.677662,1.1516204,4.3113422,5643.446
2012-08-26 14:52:00,5.25568,24601.0,3.6429398,1.1414931,4.3113422,5601.4175
2012-08-26 14:53:00,5.29028,24592.4,3.5850694,1.1313658,4.380787,5652.5605
2012-08-26 14:54:00,5.24453,24578.7,3.5908563,1.1212384,4.380787,5619.14
2012-08-26 14:55:00,5.20899,24561.2,3.6429398,1.111111,4.380787,5547.2363
2012-08-26 14:56:00,5.16155,24528.1,3.6342592,1.111111,4.380787,5569.0103
2012-08-26 14:57:00,5.26561,24501.6,3.6313655,1.111111,4.380787,5604.4556
2012-08-26 14:58:00,5.20063,24489.2,3.6631944,1.111111,4.490741,5563.9463
2012-08-26 14:59:00,5.20638,24485.3,3.6921296,1.111111,4.490741,5555.3384
2012-08-26 15:00:00,5.20751,24479.6,3.7152777,1.0821759,4.490741,5565.972
2012-08-26 15:01:00,5.21663,24456.2,3.7471063,1.0821759,4.490741,5570.5293
2012-08-26 15:02:00,5.09338,24446.8,3.6631944,1.0821759,4.490741,5520.9053
2012-08-26 15:03:00,5.22148,24432.7,3.6574073,1.0821759,4.5949073,5545.211
2012-08-26 15:04:00,5.15163,24422.9,3.7326388,1.0821759,4.58912,5559.389
2012-08-26 15:05:00,5.2244,24428.6,3.677662,1.0358796,4.583333,5550.2744
2012-08-26 15:06:00,5.13204,24441.4,3.6574073,1.0416666,4.606481,5485.46
2012-08-26 15:07:00,5.16415,24435.7,3.7355323,1.0358796,4.6296296,5495.587
2012-08-26 15:08:00,5.1574,24417.8,3.7528934,1.0300926,4.6527777,5400.897
2012-08-26 15:09:00,5.14993,24384.3,3.6429398,1.0243055,4.6527777,5422.6704
2012-08-26 15:10:00,5.10443,24353.2,3.6487267,1.0185184,4.6527777,5429.76
2012-08-26 15:11:00,5.10349,24330.7,3.6660879,1.0127314,4.6527777,5387.225
2012-08-26 15:12:00,5.0904,24320.1,3.5763888,1.0127314,4.6527777,5395.833
2012-08-26 15:13:00,5.08577,24312.8,3.6660879,1.0127314,4.6527777,5396.8457
2012-08-26 15:14:00,5.24856,24297.2,3.6516201,1.0127314,4.6527777,5399.884
2012-08-26 15:15:00,5.14918,24273.0,3.671875,1.0127314,4.6527777,5454.065
2012-08-26 15:16:00,5.08977,24233.5,3.6921296,1.0069444,4.6527777,5486.4727
2012-08-26 15:17:00,5.17583,24218.5,3.599537,0.9968171,4.6527777,5447.989
2012-08-26 15:18:00,5.15206,24210.2,3.605324,0.9866898,4.6527777,5483.4346
2012-08-26 15:19:00,5.06684,24206.3,3.6805553,0.97656244,4.6527777,5457.1035
2012-08-26 15:20:00,5.07467,24216.0,3.6574073,0.96643513,4.6527777,5441.406
2012-08-26 15:21:00,5.03474,24211.5,3.6140046,0.9606481,4.6527777,5463.1797
2012-08-26 15:22:00,5.03611,24193.4,3.5792823,0.96643513,4.6527777,5487.4854
2012-08-26 15:23:00,5.08722,24166.7,3.5561342,0.9606481,4.565972,5455.0776
2012-08-26 15:24:00,5.09032,24142.9,3.6574073,0.96643513,4.565972,5406.467
2012-08-26 15:25:00,4.9931,24140.2,3.6747684,0.9548611,4.565972,5405.454
2012-08-26 15:26:00,5.04032,24138.0,3.6487267,0.9563079,4.565972,5433.304
2012-08-26 15:27:00,5.12408,24126.1,3.6371527,0.9577546,4.565972,5388.238
2012-08-26 15:28:00,4.9313,24109.1,3.6660879,0.95920134,4.5949073,5400.897
2012-08-26 15:29:00,5.09182,24089.5,3.628472,0.9606481,4.600694,5353.8047
2012-08-26 15:30:00,5.16323,24086.5,3.7094905,0.9259259,4.6108217,5385.199
2012-08-26 15:31:00,5.03874,24081.8,3.628472,0.9317129,4.620949,5334.0566
2012-08-26 15:32:00,5.02107,24079.2,3.6516201,0.9259259,4.631076,5348.741
2012-08-26 15:33:00,5.05644,24095.0,3.695023,0.9317129,4.6412034,5367.4766
2012-08-26 15:34:00,5.00756,24100.6,3.628472,0.9288194,4.6412034,5385.7056
2012-08-26 15:35:00,5.04935,24101.0,3.599537,0.9259259,4.6412034,5259.6206
2012-08-26 15:36:00,4.97438,24108.1,3.6313655,0.9085648,4.6412034,5093.5327
2012-08-26 15:37:00,5.14684,24103.3,3.6574073,0.92013884,4.6412034,3908.637
2012-08-26 15:38:00,5.11019,24083.9,3.616898,0.9259259,4.739583,3550.1301
2012-08-26 15:39:00,4.99714,24079.3,3.3738425,0.92013884,4.739583,1840.6394
2012-08-26 15:40:00,4.97781,24085.3,3.0005786,0.8796296,4.739583,1945.9635
2012-08-26 15:41:00,5.0241,24092.5,2.679398,0.8854166,4.739583,2577.4016
2012-08-26 15:42:00,4.98282,24108.7,2.2482638,0.8912037,4.739583,3878.2551
2012-08-26 15:43:00,5.00529,24137.8,1.9126157,0.8796296,4.7743053,4511.2124
2012-08-26 15:44:00,4.98124,24176.8,1.9994212,0.8738426,4.7743053,4519.314
2012-08-26 15:45:00,5.07973,24220.9,2.421875,0.8680555,4.7743053,4438.2954
2012-08-26 15:46:00,5.07217,24268.5,2.769097,0.8695023,4.7743053,3746.0935
2012-08-26 15:47:00,5.11457,24293.3,2.9427083,0.87094903,4.7743053,3966.3625
2012-08-26 15:48:00,5.04385,24300.8,2.925347,0.87239575,4.739583,4958.333
2012-08-26 15:49:00,5.0882,24307.4,2.847222,0.87384254,4.7453704,5616.102
2012-08-26 15:50:00,5.03586,24327.2,2.8327546,0.8449074,4.7424765,6121.455
2012-08-26 15:51:00,5.00141,24327.9,3.0989583,0.8391203,4.739583,6616.6807
2012-08-26 15:52:00,4.99026,24306.4,3.3564813,0.8449074,4.716435,7002.5312
2012-08-26 15:53:00,5.02943,24260.5,3.6197915,0.8391203,4.693287,7100.2603
2012-08-26 15:54:00,4.96184,24173.3,3.8888888,0.865162,4.693287,7002.5312
2012-08-26 15:55:00,5.04441,24080.4,4.0653934,0.8912037,4.693287,7138.7437
